anime_id;Name;Rating;Type;Genre;Studios;Producers;Licensors;Voice_Actors
170;Slam Dunk;8.53;TV;['Comedy', 'Drama', 'School', 'Shounen', 'Sports'];['Toei Animation'];['TV Asahi', 'Animax'];['Flatiron Film Company', 'Geneon Entertainment USA'];['Kusao, Takeshi', 'Midorikawa, Hikaru', 'Okiayu, Ryoutarou', 'Shioya, Yoku', 'Yanada, Kiyoyuki']
12431;Uchuu Kyoudai (Space Brothers);8.53;TV;['Comedy', 'Sci-Fi', 'Seinen', 'Slice of Life', 'Space'];['A-1 Pictures'];['Aniplex', 'Dentsu', 'YTV', 'Trinity Sound'];['Sentai Filmworks'];['Sawashiro, Miyuki', 'Sanpei, Yuuko']
35843;Gintama.: Porori-hen (Gintama.: Slip Arc);8.53;TV;['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen'];['Bandai Namco Pictures'];['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha'];[None];['Sugita, Tomokazu', 'Kugimiya, Rie', 'Sakaguchi, Daisuke']
7472;Gintama Movie 1: Shinyaku Benizakura-hen (Gintama: The Movie);8.52;Movie;['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen'];['Sunrise'];['TV Tokyo', 'Aniplex', 'Dentsu', 'Bandai', 'Warner Bros. Japan', 'Shueisha'];['Sentai Filmworks'];['Sugita, Tomokazu', 'Kugimiya, Rie', 'Ishida, Akira', 'Sakaguchi, Daisuke', 'Takamatsu, Shinji']
31933;JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai;8.52;TV;['Action', 'Adventure', 'Comedy', 'Supernatural', 'Drama', 'Shounen'];['David Production'];['Warner Bros. Japan', 'KlockWorx', 'Medicos Entertainment', 'Shueisha'];['Viz Media'];['Ono, Daisuke', 'Morikawa, Toshiyuki', 'Ono, Yuuki', 'Sakurai, Takahiro', 'Takagi, Wataru', 'Kaji, Yuki']
40456;Kimetsu no Yaiba Movie: Mugen Ressha-hen;8.62;Movie;['Action', 'Historical', 'Demons', 'Supernatural', 'Shounen'];['ufotable'];['Aniplex', 'Shueisha'];['Aniplex of America'];['Hanae, Natsuki', 'Kitou, Akari', 'Shimono, Hiro', 'Matsuoka, Yoshitsugu', 'Hino, Satoshi']
6114;Rainbow: Nisha Rokubou no Shichinin (Rainbow);8.52;TV;['Drama', 'Historical', 'Seinen', 'Thriller'];['Madhouse'];['VAP', 'Nippon Television Network'];['Funimation'];['Koyama, Rikiya', 'Oguri, Shun', 'Park, Romi', 'Hasome, Tatsuya', 'Fujiwara, Keiji', 'Kuroda, Takaya', 'Waki, Tomohiro']
30484;"Steins;Gate 0";8.52;TV;['Sci-Fi', 'Thriller'];['White Fox'];['Frontier Works', 'Media Factory', 'Kadokawa Shoten', 'Movic'];['Funimation'];['Miyano, Mamoru', 'Imai, Asami', 'Hanazawa, Kana', 'Tamura, Yukari', 'Seki, Tomokazu', 'Yahagi, Sayuri']
37987;Violet Evergarden Movie;8.54;Movie;['Slice of Life', 'Drama', 'Fantasy'];['Kyoto Animation'];['Shochiku'];[None];[None]
32;Neon Genesis Evangelion: The End of Evangelion;8.51;Movie;['Sci-Fi', 'Dementia', 'Psychological', 'Drama', 'Mecha'];['Gainax', 'Production I.G'];['TV Tokyo', 'Toei Animation', 'Kadokawa Shoten', 'Movic', 'Sega', 'TV Tokyo Music', 'Audio Tanaka'];['Manga Entertainment'];['Miyamura, Yuko', 'Hayashibara, Megumi', 'Ogata, Megumi', 'Mitsuishi, Kotono']
34612;Saiki Kusuo no Ψ-nan 2 (The Disastrous Life of Saiki K. 2);8.51;TV;['Slice of Life', 'Comedy', 'Supernatural', 'School', 'Shounen'];['J.C.Staff', 'Egg Firm'];"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Bandai Namco Entertainment', 'Shueisha', ""Toy's Factory"", 'Dear Stage inc.']";[None];['Kamiya, Hiroshi', 'Shimazaki, Nobunaga', 'Ono, Daisuke', 'Kayano, Ai', 'Hosoya, Yoshimasa']
11577;"Steins;Gate Movie: Fuka Ryouiki no Déjà vu";8.51;Movie;['Sci-Fi', 'Drama'];['White Fox'];['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'MAGES.'];['Funimation'];['Miyano, Mamoru', 'Imai, Asami']
39547;Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan;8.5;TV;['Slice of Life', 'Comedy', 'Drama', 'Romance', 'School'];['feel.'];['Marvelous', 'TBS', 'Movic', 'Delfi Sound', 'NBCUniversal Entertainment Japan'];['Sentai Filmworks'];['Eguchi, Takuya', 'Hayami, Saori', 'Touyama, Nao', 'Sakura, Ayane']
40776;Haikyuu!!: To the Top 2nd Season;8.45;TV;['Comedy', 'Sports', 'Drama', 'School', 'Shounen'];['Production I.G'];['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha'];[None];['Murase, Ayumu', 'Ishikawa, Kaito']
578;Hotaru no Haka (Grave of the Fireflies);8.51;Movie;['Drama', 'Historical'];['Studio Ghibli'];[None];['ADV Films', 'Central Park Media', 'Sentai Filmworks'];['Shiraishi, Ayano', 'Tatsumi, Tsutomu']
37208;Mo Dao Zu Shi;8.51;ONA;['Action', 'Adventure', 'Mystery', 'Historical', 'Supernatural'];['B.CMAY PICTURES'];['Tencent Penguin Pictures'];[None];[None, None]
205;Samurai Champloo;8.5;TV;['Action', 'Adventure', 'Comedy', 'Historical', 'Samurai', 'Shounen'];['Manglobe'];['Victor Entertainment', 'Fuji TV', 'Barnum Studio', 'Tokuma Shoten', 'flying DOG'];['Funimation', 'Geneon Entertainment USA'];['Nakai, Kazuya', 'Sato, Ginpei', 'Kawasumi, Ayako']
21;One Piece;8.49;TV;['Action', 'Adventure', 'Comedy', 'Super Power', 'Drama', 'Fantasy', 'Shounen'];['Toei Animation'];['Fuji TV', 'TAP', 'Shueisha'];['Funimation', '4Kids Entertainment'];['Tanaka, Mayumi', 'Nakai, Kazuya', 'Hirata, Hiroaki', 'Yamaguchi, Yuriko', 'Okamura, Akemi', 'Yamaguchi, Kappei', 'Ootani, Ikue', 'Cho', 'Yao, Kazuki']
32182;Mob Psycho 100;8.49;TV;['Action', 'Slice of Life', 'Comedy', 'Supernatural'];['Bones'];['Warner Bros. Japan', 'KlockWorx', 'BS Fuji', 'Hakuhodo DY Music & Pictures', 'Shogakukan'];['Funimation', 'Crunchyroll'];['Sakurai, Takahiro', 'Itou, Setsuo', 'Ootsuka, Akio', 'Matsuoka, Yoshitsugu', 'Irino, Miyu']
33;Kenpuu Denki Berserk (Berserk);8.48;TV;['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Romance', 'Seinen', 'Supernatural'];['OLM'];['VAP', 'Hakusensha', 'Nippon Television Network'];['Media Blasters', 'NYAV Post'];['Canna, Nobutoshi', 'Morikawa, Toshiyuki', 'Miyamura, Yuko']
10165;Nichijou (Nichijou - My Ordinary Life);8.48;TV;['Slice of Life', 'Comedy', 'School', 'Shounen'];['Kyoto Animation'];['Lantis', 'Kadokawa Shoten', 'Movic', 'Rakuonsha', 'Kadokawa Pictures Japan', 'KlockWorx', 'Animation Do'];['Funimation', 'Bandai Entertainment'];['Honda, Mariko', 'Shiraishi, Minoru', 'Konno, Hiromi', 'Aizawa, Mai', 'Furuya, Shizuka', 'Togashi, Misuzu']
33255;Saiki Kusuo no Ψ-nan (The Disastrous Life of Saiki K.);8.47;TV;['Comedy', 'School', 'Shounen', 'Slice of Life', 'Supernatural'];['J.C.Staff', 'Egg Firm'];"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Pony Canyon', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Bandai Namco Entertainment', 'Shueisha', ""Toy's Factory"", 'Dear Stage inc.']";['Funimation'];['Kamiya, Hiroshi', 'Shimazaki, Nobunaga', 'Ono, Daisuke', 'Kayano, Ai', 'Hosoya, Yoshimasa', 'Hino, Satoshi']
42984;Gotcha!;8.46;Music;['Music', 'Fantasy'];['Bones'];[None];[None];[None]
26055;JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season;8.47;TV;['Action', 'Adventure', 'Supernatural', 'Drama', 'Shounen'];['David Production'];['Yomiko Advertising', 'Warner Bros. Japan', 'Kamikaze Douga', 'KlockWorx', 'Shueisha'];['Viz Media'];['Ishizuka, Unshou', 'Ono, Daisuke', 'Koyasu, Takehito', 'Hirakawa, Daisuke', 'Fujimura, Ayumi', 'Fukuen, Misato', 'Miyake, Kenta']
37965;Kaze ga Tsuyoku Fuiteiru (Run with the Wind);8.47;TV;['Comedy', 'Sports', 'Drama'];['Production I.G'];"['Movic', 'Nippon Television Network', 'TOHO animation', ""Toy's Factory"", 'Cygames', 'Yomiuri Shimbun']";['Sentai Filmworks'];['Toyonaga, Toshiyuki', 'Ootsuka, Takeo']
24687;Mushishi Zoku Shou: Odoro no Michi (Mushishi Path of Thorns);8.47;Special;['Adventure', 'Fantasy', 'Historical', 'Mystery', 'Seinen', 'Slice of Life', 'Supernatural'];['Artland'];['Aniplex', 'Kodansha', 'Delfi Sound'];['Aniplex of America'];['Nakano, Yuto', 'Mikami, Satoshi']
5028;Major S5;8.46;TV;['Comedy', 'Drama', 'Romance', 'Shounen', 'Sports'];['SynergySP'];['NHK'];[None];['Morikubo, Shoutarou', 'Morita, Masakazu', 'Sasamoto, Yuuko']
31181;Owarimonogatari;8.46;TV;['Mystery', 'Comedy', 'Supernatural', 'Vampire'];['Shaft'];['Aniplex'];['Aniplex of America'];['Sakamoto, Maaya', 'Kamiya, Hiroshi', 'Sawashiro, Miyuki', 'Mizuhashi, Kaori', 'Inoue, Marina']
36885;Saenai Heroine no Sodatekata Fine;8.47;Movie;['Harem', 'Comedy', 'Romance', 'Ecchi', 'School'];['CloverWorks'];[None];[None];[None, None, None, None]
35851;Sayonara no Asa ni Yakusoku no Hana wo Kazarou;8.46;Movie;['Drama', 'Fantasy'];['P.A. Works'];['Bandai Visual', 'Lantis', 'Rakuonsha', 'Showgate', 'Hakuhodo DY Music & Pictures', 'Cygames'];['Eleven Arts', 'Shout! Factory'];['Iwami, Manaka', 'Irino, Miyu']
437;Perfect Blue;8.46;Movie;['Dementia', 'Drama', 'Horror', 'Psychological'];['Madhouse'];['Rex Entertainment'];['GKIDS', 'Manga Entertainment'];['Iwao, Junko']
16498;Shingeki no Kyojin (Attack on Titan);8.45;TV;['Action', 'Military', 'Mystery', 'Super Power', 'Drama', 'Fantasy', 'Shounen'];['Wit Studio'];['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Mad Box', 'Pony Canyon Enterprise'];['Funimation'];['Ishikawa, Yui', 'Kaji, Yuki', 'Inoue, Marina']
38826;Tenki no Ko (Weathering With You);8.45;Movie;['Slice of Life', 'Drama', 'Romance', 'Fantasy'];['CoMix Wave Films'];['Toho', 'Lawson HMV Entertainment', 'JR East Marketing & Communications', 'Kadokawa', 'voque ting', 'STORY', 'Lawson Entertainment'];['GKIDS'];['Mori, Nana', 'Daigo, Kotarou']
9989;Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.;8.45;TV;['Slice of Life', 'Supernatural', 'Drama'];['A-1 Pictures'];['Aniplex', 'Dentsu', 'Fuji TV', 'Fujipacific Music'];['NIS America, Inc.', 'Aniplex of America'];['Kayano, Ai', 'Irino, Miyu', 'Tomatsu, Haruka', 'Toyosaki, Aki', 'Hayami, Saori', 'Sakurai, Takahiro']
467;Koukaku Kidoutai: Stand Alone Complex;8.45;TV;['Action', 'Military', 'Sci-Fi', 'Police', 'Mecha', 'Seinen'];['Production I.G'];['Bandai Visual', 'Dentsu', 'Victor Entertainment', 'Animax', 'Kodansha', 'Trilogy Future Studio', 'Tokuma Shoten', 'Nippon Television Network'];['Bandai Entertainment', 'Manga Entertainment'];['Tanaka, Atsuko', 'Ootsuka, Akio', 'Yamadera, Kouichi', 'Saka, Osamu']
877;Nana;8.45;TV;['Music', 'Slice of Life', 'Comedy', 'Drama', 'Romance', 'Shoujo'];['Madhouse'];['VAP', 'Nippon Television Network', 'Shueisha'];['Viz Media'];['Park, Romi', 'Kawana, Midori']
31646;3-gatsu no Lion (March comes in like a lion);8.44;TV;['Drama', 'Game', 'Seinen', 'Slice of Life'];['Shaft'];"['Aniplex', 'Dentsu', 'NHK', 'Hakusensha', 'Asmik Ace', ""Toy's Factory""]";['Aniplex of America'];['Kawanishi, Kengo', 'Hanazawa, Kana', 'Kayano, Ai', 'Kuno, Misaki']
14397;Chihayafuru 2;8.44;TV;['Drama', 'Game', 'Josei', 'School', 'Slice of Life', 'Sports'];['Madhouse'];['VAP', 'Nippon Television Network'];['Sentai Filmworks'];['Seto, Asami', 'Miyano, Mamoru', 'Terasaki, Yuka']
5941;Cross Game;8.44;TV;['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Sports'];['SynergySP'];['TV Tokyo', 'Shogakukan-Shueisha Productions'];[None];['Irino, Miyu', 'Tomatsu, Haruka']
21899;Gintama: Yorinuki Gintama-san on Theater 2D;8.44;Movie;['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen'];['Sunrise'];[None];[None];['Sugita, Tomokazu', 'Kugimiya, Rie', 'Nakai, Kazuya', 'Sakaguchi, Daisuke', 'Sugou, Takayuki']
37999;Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen;8.44;TV;['Comedy', 'Psychological', 'Romance', 'School', 'Seinen'];['A-1 Pictures'];['Aniplex', 'Mainichi Broadcasting System', 'Magic Capsule', 'Shueisha', 'JR East Marketing & Communications'];['Aniplex of America'];['Suzuki, Ryouta', 'Kohara, Konomi', 'Koga, Aoi', 'Furukawa, Makoto']
5205;Kara no Kyoukai 7: Satsujin Kousatsu (Go);8.44;Movie;['Action', 'Mystery', 'Supernatural', 'Romance', 'Thriller'];['ufotable'];['Notes'];['Aniplex of America'];['Sakamoto, Maaya', 'Suzumura, Kenichi', 'Hoshi, Soichiro']
11981;Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari;8.44;Movie;['Mystery', 'Psychological', 'Drama', 'Magic', 'Thriller'];['Shaft'];['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha'];['Aniplex of America'];['Saito, Chiwa', 'Yuuki, Aoi', 'Nonaka, Ai', 'Mizuhashi, Kaori', 'Kitamura, Eri', 'Katou, Emiri', 'Asumi, Kana']
10162;Usagi Drop (Bunny Drop);8.44;TV;['Josei', 'Slice of Life'];['Production I.G'];['Fuji TV', 'Tohokushinsha Film Corporation', 'Sony Music Entertainment', 'Sakura Create', 'Fujipacific Music'];['NIS America, Inc.'];['Matsuura, Ayu', 'Tsuchida, Hiroshi']
392;Yuu☆Yuu☆Hakusho (Yu Yu Hakusho: Ghost Files);8.44;TV;['Action', 'Comedy', 'Demons', 'Supernatural', 'Martial Arts', 'Shounen'];['Studio Pierrot'];['Yomiko Advertising', 'Fuji TV'];['Funimation'];['Sasaki, Nozomu', 'Hiyama, Nobuyuki', 'Ogata, Megumi', 'Chiba, Shigeru', 'Miyuki, Sanae']
38883;Haikyuu!!: To the Top;8.42;TV;['Comedy', 'Sports', 'Drama', 'School', 'Shounen'];['Production I.G'];['Dentsu', 'Mainichi Broadcasting System', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha'];[None];['Murase, Ayumu', 'Ishikawa, Kaito']
38889;Kono Oto Tomare! 2nd Season;8.43;TV;['Drama', 'Music', 'Romance', 'School', 'Shounen'];['Platinum Vision'];['WOWOW', 'Movic', 'KlockWorx', 'Memory-Tech', 'King Records', 'Shueisha', 'Pony Canyon Enterprise'];['Funimation'];['Uchida, Yuuma', 'Tanezaki, Atsumi', 'Matsumoto, Sara', 'Enoki, Junya', 'Namikawa, Daisuke', 'Iguchi, Yuuichi', 'Ishiya, Haruki', 'Furukawa, Makoto']
2251;Baccano!;8.42;TV;['Action', 'Comedy', 'Historical', 'Mystery', 'Supernatural'];"[""Brain's Base""]";['Aniplex', 'Sakura Create', 'Happinet Pictures'];['Funimation', 'Aniplex of America'];['Morita, Masakazu', 'Onosaka, Masaya', 'Aoki, Sayaka', 'Fujiwara, Keiji', 'Yoshino, Hiroyuki', 'Sakaguchi, Daisuke', 'Hirohashi, Ryou', 'Koyasu, Takehito', 'Kobayashi, Sanae', 'Kanda, Akemi']
22789;Barakamon;8.42;TV;['Comedy', 'Slice of Life'];['Kinema Citrus'];['VAP', 'Nippon Television Network'];['Funimation'];['Hara, Suzuko', 'Ono, Daisuke']
32366;Gintama°: Aizome Kaori-hen;8.42;OVA;['Comedy', 'Parody'];['Bandai Namco Pictures'];['TV Tokyo', 'Dentsu'];[None];['Sugita, Tomokazu', 'Kugimiya, Rie', 'Sakaguchi, Daisuke', 'Kaida, Yuuko', 'Takagaki, Ayahi']
35557;Houseki no Kuni (TV) (Land of the Lustrous);8.42;TV;['Action', 'Drama', 'Fantasy', 'Mystery', 'Seinen'];['Orange'];['Mainichi Broadcasting System', 'Kodansha', 'Movic', 'AT-X', 'TOHO animation', 'Tokyo MX', 'Q-Tec', 'Kyoraku Industrial Holdings', 'BS11'];['Sentai Filmworks'];['Kurosawa, Tomoyo']
136;Hunter x Hunter;8.42;TV;['Action', 'Adventure', 'Super Power', 'Fantasy', 'Shounen'];['Nippon Animation'];['Fuji TV'];['Viz Media'];['Mitsuhashi, Kanako', 'Takeuchi, Junko', 'Kaida, Yuki', 'Gouda, Hozumi']
40682;Kingdom 3rd Season;8.42;TV;['Action', 'Historical', 'Military', 'Seinen'];['Studio Signpost'];['NHK', 'Shueisha'];['Funimation'];['Morita, Masakazu', None, 'Fukuyama, Jun', 'Kugimiya, Rie']
22535;Kiseijuu: Sei no Kakuritsu (Parasyte -the maxim-);8.42;TV;['Action', 'Sci-Fi', 'Horror', 'Psychological', 'Drama', 'Seinen'];['Madhouse'];['VAP', 'Kodansha', 'Nippon Television Network', 'Forecast Communications'];['Sentai Filmworks'];['Shimazaki, Nobunaga', 'Hirano, Aya']
38450;Mo Dao Zu Shi 2nd Season;8.42;ONA;['Action', 'Mystery', 'Historical', 'Supernatural'];['B.CMAY PICTURES'];['Tencent Penguin Pictures'];[None];['Zhang, Jie', 'Bian, Jiang']
2246;Mononoke;8.42;TV;['Mystery', 'Historical', 'Horror', 'Demons', 'Psychological', 'Supernatural', 'Fantasy', 'Seinen'];['Toei Animation'];['Fuji TV'];['Flatiron Film Company'];['Sakurai, Takahiro']
10030;Bakuman. 2nd Season (Bakuman.);8.41;TV;['Comedy', 'Drama', 'Romance', 'Shounen'];['J.C.Staff'];['NHK', 'Shueisha'];['Media Blasters'];['Abe, Atsushi', 'Hino, Satoshi']
37105;Grand Blue (Grand Blue Dreaming);8.41;TV;['Slice of Life', 'Comedy', 'Seinen'];['Zero-G'];['Mainichi Broadcasting System', 'Kodansha', 'NBCUniversal Entertainment Japan', 'Avex Pictures', 'Q-Tec', 'JR East Marketing & Communications', 'GYAO!'];[None];['Anzai, Chika', 'Uchida, Yuuma', 'Kimura, Ryouhei', 'Asumi, Kana']
777;Hellsing Ultimate;8.41;OVA;['Action', 'Military', 'Horror', 'Supernatural', 'Vampire', 'Seinen'];['Madhouse', 'Satelight', 'Graphinica'];['Geneon Universal Entertainment', 'StudioRF Inc.', 'Shounen Gahousha'];['Funimation', 'Geneon Entertainment USA'];['Nakata, Jouji', 'Orikasa, Fumiko', 'Mizuhashi, Kaori', 'Wakamoto, Norio']
572;Kaze no Tani no Nausicaä (Nausicaä of the Valley of the Wind);8.41;Movie;['Adventure', 'Fantasy'];['Studio Hibari', 'Topcraft'];[None];['Walt Disney Studios', 'GKIDS'];['Shimamoto, Sumi', 'Sakakibara, Yoshiko', 'Naya, Gorou', 'Matsuda, Youji']
9260;Kizumonogatari I: Tekketsu-hen (Kizumonogatari Part 1: Tekketsu);8.41;Movie;['Vampire'];['Shaft'];['Aniplex', 'Kodansha'];['Aniplex of America'];['Sakamoto, Maaya', 'Kamiya, Hiroshi', 'Horie, Yui']
36538;Natsume Yuujinchou Movie: Utsusemi ni Musubu;8.41;Movie;['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo'];['Shuka'];['Aniplex'];['Aniplex of America'];['Kamiya, Hiroshi', 'Inoue, Kazuhiko']
36275;Natsume Yuujinchou Roku Specials;8.41;Special;['Slice of Life', 'Demons', 'Supernatural', 'Drama', 'Shoujo'];['Shuka'];['NAZ'];[None];['Kamiya, Hiroshi', None]
39741;Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou;8.41;Movie;['Slice of Life', 'Drama', 'Fantasy'];['Kyoto Animation'];['Shochiku'];['Funimation'];['Ishikawa, Yui', 'Yuuki, Aoi', 'Kotobuki, Minako']
36999;Zoku Owarimonogatari;8.42;Movie;['Mystery', 'Comedy', 'Supernatural', 'Vampire'];['Shaft'];['Aniplex', 'Kodansha'];[None];['Kamiya, Hiroshi']
37450;Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai;8.4;TV;['Comedy', 'Supernatural', 'Drama', 'Romance', 'School'];['CloverWorks'];['Aniplex', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Nagoya Broadcasting Network', 'BS11', 'ABC Animation', 'Kadokawa'];['Aniplex of America'];['Seto, Asami', 'Ishikawa, Kaito']
25777;Shingeki no Kyojin Season 2 (Attack on Titan Season 2);8.4;TV;['Action', 'Military', 'Mystery', 'Super Power', 'Drama', 'Fantasy', 'Shounen'];['Wit Studio'];['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Techno Sound', 'Pony Canyon Enterprise'];['Funimation'];['Ishikawa, Yui', 'Kaji, Yuki', 'Inoue, Marina']
36649;Banana Fish;8.4;TV;['Action', 'Adventure', 'Drama', 'Shoujo'];['MAPPA'];['Aniplex', 'Dentsu', 'Movic', 'Fuji TV', 'Shogakukan'];[None];['Uchida, Yuuma', 'Nojima, Kenji']
33486;Boku no Hero Academia 2nd Season (My Hero Academia 2);8.39;TV;['Action', 'Comedy', 'Super Power', 'School', 'Shounen'];['Bones'];['Dentsu', 'Yomiuri Telecasting', 'Movic', 'Sony Music Entertainment', 'TOHO animation', 'Shueisha'];['Funimation'];['Yamashita, Daiki', 'Kaji, Yuki', 'Okamoto, Nobuhiko', 'Miyake, Kenta', 'Sakura, Ayane', 'Ishikawa, Kaito']
40052;Great Pretender;8.4;ONA;['Action', 'Adventure', 'Mystery', 'Comedy', 'Psychological'];['Wit Studio'];['Production I.G', 'Fuji TV', 'BS Fuji', 'TOHO animation'];[None];['Sonozaki, Mie', 'Suwabe, Junichi', 'Fujiwara, Natsumi', 'Kobayashi, Chiaki']
10408;Hotarubi no Mori e;8.4;Movie;['Drama', 'Romance', 'Shoujo', 'Supernatural'];"[""Brain's Base""]";['Aniplex'];[None];['Uchiyama, Kouki', 'Sakura, Ayane']
17389;Kingdom 2nd Season (Kingdom: Season 2);8.4;TV;['Action', 'Military', 'Historical', 'Seinen'];['Studio Pierrot'];['NHK'];['Funimation'];['Morita, Masakazu', 'Hikasa, Yoko', 'Fukuyama, Jun', 'Nojima, Hirofumi', 'Kugimiya, Rie', 'Hosoya, Yoshimasa']
31043;Boku dake ga Inai Machi (ERASED);8.39;TV;['Mystery', 'Psychological', 'Supernatural', 'Seinen'];['A-1 Pictures'];['Aniplex', 'Dentsu', 'Kadokawa Shoten', 'Fuji TV', 'DAX Production', 'Kyoraku Industrial Holdings', 'Kansai Telecasting', 'Lawson'];['Aniplex of America'];['Mitsushima, Shinnosuke', 'Yuuki, Aoi']
5;Cowboy Bebop: Tengoku no Tobira (Cowboy Bebop: The Movie);8.39;Movie;['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Space'];['Bones'];['Sunrise', 'Bandai Visual'];['Sony Pictures Entertainment'];['Yamadera, Kouichi', 'Hayashibara, Megumi', 'Tada, Aoi', 'Ishizuka, Unshou', 'Kobayashi, Ai', 'Isobe, Tsutomu']
30709;Kamisama Hajimemashita: Kako-hen;8.39;OVA;['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy', 'Shoujo'];['TMS Entertainment'];[None];[None];['Tachibana, Shinnosuke', 'Mimori, Suzuko']
9756;Mahou Shoujo Madoka★Magica (Puella Magi Madoka Magica);8.38;TV;['Psychological', 'Drama', 'Magic', 'Thriller'];['Shaft'];['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha'];['Aniplex of America'];['Saito, Chiwa', 'Yuuki, Aoi', 'Nonaka, Ai', 'Mizuhashi, Kaori', 'Kitamura, Eri', 'Katou, Emiri']
11979;Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari;8.39;Movie;['Drama', 'Magic', 'Psychological', 'Thriller'];['Shaft'];['Aniplex', 'Mainichi Broadcasting System', 'Movic', 'Nitroplus', 'Houbunsha'];['Aniplex of America'];['Saito, Chiwa', 'Yuuki, Aoi', 'Katou, Emiri']
7655;Major S6;8.39;TV;['Comedy', 'Drama', 'Shounen', 'Sports'];['SynergySP'];['NHK'];[None];['Morikubo, Shoutarou']
13601;Psycho-Pass;8.39;TV;['Action', 'Sci-Fi', 'Police', 'Psychological'];['Production I.G'];['Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'TOHO animation', 'Kyoraku Industrial Holdings'];['Funimation'];['Sakurai, Takahiro', 'Seki, Tomokazu', 'Hanazawa, Kana']
12029;Uchuu Senkan Yamato 2199;8.38;OVA;['Action', 'Military', 'Sci-Fi', 'Space', 'Drama'];['Xebec', 'AIC'];['Production I.G', 'Bandai Visual', 'OLM', 'Lantis', 'Shochiku', 'Bandai', 'Tohokushinsha Film Corporation', 'Bandai Namco Games', 'Voyager Entertainment'];['Funimation'];['Sugou, Takayuki', 'Ono, Daisuke', 'Kuwashima, Houko', 'Yamadera, Kouichi', 'Ootsuka, Houchuu', 'Suzumura, Kenichi']
33674;No Game No Life: Zero;8.36;Movie;['Game', 'Supernatural', 'Drama', 'Romance', 'Fantasy'];['Madhouse'];['Frontier Works', 'Movic', 'AT-X', 'Kadokawa'];['Sentai Filmworks'];['Kayano, Ai', 'Matsuoka, Yoshitsugu', 'Hikasa, Yoko']
5341;Ookami to Koushinryou II (Spice and Wolf II);8.37;TV;['Adventure', 'Historical', 'Romance', 'Fantasy'];"[""Brain's Base"", 'Marvy Jack']";['Imagin', 'flying DOG'];['Funimation'];['Koshimizu, Ami', 'Fukuyama, Jun']
2559;Romeo no Aoi Sora (Romeo and the Black Brothers);8.36;TV;['Adventure', 'Drama', 'Historical', 'Slice of Life'];['Nippon Animation'];[None];[None];['Fujita, Toshiko', 'Orikasa, Ai']
12531;Sakamichi no Apollon (Kids on the Slope);8.37;TV;['Drama', 'Josei', 'Music', 'Romance', 'School'];['Tezuka Productions', 'MAPPA'];['Dentsu', 'Fuji TV', 'Toho', 'DAX Production', 'Sony Music Entertainment'];['Sentai Filmworks'];['Hosoya, Yoshimasa', 'Kimura, Ryouhei', 'Nanri, Yuuka']
25781;Shingeki no Kyojin: Kuinaki Sentaku;8.37;OVA;['Action', 'Fantasy', 'Shoujo'];['Wit Studio'];['Production I.G', 'Pony Canyon', 'Kodansha'];[None];['Kamiya, Hiroshi', 'Ono, Daisuke', 'Ise, Mariya', 'Yusa, Kouji']
